Listing Id|Review 1|Review 2|Review 3|Review 4|Review 5|name|neighbourhood|room_type|picture_url|listing_url
1321422|very beautiful neighborhood. Convenient to take Lyft Line to downtown Boston. Nice and thoughtful hosts who offer muffins and apples for breakfast.|It has been a very pleasent stay. Mr. Carney has been very welcoming, explaining all needed things, he is an excellent host !|This place is so wonderful to stay. It is quiet, clean, and close to subway station. I drive car to here, the house and parking place is easy to find. The place is self check in, which is convenient for me. And Carney family is soooo nice that they would like to answer your question as soon as possible and try thier best to meet your needs. Definitely will choose this place to stay again. By the way, I like breakfast here!|,,,,,,!!|Beautiful home and comfortable stay.  One of the most impressive airbnbs I've stayed at. |Barney's Master Bedroom T Downtown|Dorchester|Private room|https://a0.muscache.com/im/pictures/23519403/48331f6e_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/1321422
4922204|Juliet was helpful, clear, and responsive and the house was perfect for our group of 8! A 20-30min Uber from downtown but also nice to be in a quiet neighborhood during some of the downtime. Strongly recommended! |Juliet was very professional and open about the accommodations and was open with respect to our use of the house during my stay there. She provided my friends and I with a detailed booklet of restaurants and services near the house if we were to need it and this made us feel welcome and at home. The house was very clean and very classy, and an extremely comfortable to stay in. The neighborhood was good and seemed safe. Movement into the house was simple and flexible with our schedule. Overall a great experience, one that convinced me to try AirBnB again (this had been my first time using the service).|House was great for our weekend retreat. Easy access to the City, clean and comfortable house, and very quiet neighborhood. Juliet was very responsive to any questions we had for her. Would recommend to others. |Juliet was a wonderful host. The house was incredibly perfect and clean.. Highly recommended!!|This is a very lovely house equipped with everything we need. Thanks Juliet!|Charming new house-15 min to Boston|Roslindale|Entire home/apt|https://a0.muscache.com/im/pictures/61943496/11d61444_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/4922204
447826|Hilary s'est montre disponible et nous a donn beaucoup de documentations pour Boston ca nous a bien aid. Le logement n'est pas loin du metro donc c'est pratique et le coin est tres calme. Tres bien!|Hilary  Hazel were very kind and sweet|Hilary is a fabulous host! She was very flexible with our arrival time, incredibly welcoming throughout our trip, and offered lots of great suggestions for food and activities. Her home was very clean, and we loved our tiny bedroom! I would absolutely recommend Hilary as a host for your next trip to Boston :)|We thoroughly enjoyed staying in Hilary's art filled and warm home! Jamaica Plain can't be beat for walkability as well as a variety of restaurants and fun activities. With so many choices it was wonderful to have tips and advice from Hilary based on our specific interests. I would stay here again in a heartbeat and highly recommend a stay with Hillary on any trip to Boston!|I only met Hilary for 1 hour on my arrival  departure as she had a prior engagement. The home was as described  was very close to Boston train  bus transport.|Sweet Little House in JP, Boston|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/6166713/397dc541_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/447826
6552654|Everything was great!|Great apartment in prime location|Great trip|Very nice apartment, great location close to restaurants, and well kept!|A great little apartment in a wonderful neighborhood!|Quaint Renovated Rowhouse|Back Bay|Entire home/apt|https://a0.muscache.com/im/pictures/101489632/5d484240_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/6552654
12052288|Great place to stay|Nice and cozy place to stay|Bonnie is a great host !! We had an amazing stay there. I totally suggest this place :) |Great place to stay, perfect hoste, entire satisfaction|This place was perfect. Darling and clean and our host was great too! |The City Cabin (2 blocks to train)|Jamaica Plain|Entire home/apt|https://a0.muscache.com/im/pictures/80bb82e8-9356-476c-b47f-ca7897f6000f.jpg?aki_policy=large|https://www.airbnb.com/rooms/12052288
13908638|No complaints!|Very close to the airport. Good for overnight layover. Lots of random beeping and the doors were kind of thin.|Convenient, safe, clean spot to crash for a few hours before an Early boston flight.|Les prises ne sont pas adapts au chargeur franais donc on peut tre trs rapidement embt sur ce point. Sinon, la chambre est spacieuse et propre. La propret de la salle de bain laissait  dsirer (cheveux et poils sur le tapis de douche et le sol).|Not bad for the price, but nothing similar to as nice as the pictures appear|E1 - Spacious Room at T stop 5 mins to Logan|East Boston|Private room|https://a0.muscache.com/im/pictures/172a6354-d9d9-4b7a-806d-bd2b95b64614.jpg?aki_policy=large|https://www.airbnb.com/rooms/13908638
11757166|Clean and a great location|Clean. Great location. Very accommodating.|Michael was very friendly and helpful.|Beautiful home great location|Michael was an exceptional host and the room was nice, clean and tidy. I would strongly recommend staying at Michael's.|CONVENTION AREA WITH PRIVATE BATH|South Boston|Private room|https://a0.muscache.com/im/pictures/145ef10d-ff15-4eaa-a7d1-0395f18804bc.jpg?aki_policy=large|https://www.airbnb.com/rooms/11757166
508017|Great place to call home for the week as I was working at a theatre near the Common. Close to everything and a comfy bed too. |Great location |Great location!|Excellent location on Beacon Hill. Close to shops  restaurants as well. Quiet, everything you need for a self-catered stay.  fast stable wifi.  Host was flexible about check in which helped me a lot.|great location! beautiful place! |Beautiful Studio in Beacon Hill|Beacon Hill|Entire home/apt|https://a0.muscache.com/im/pictures/6250448/49fe1240_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/508017
1885386| Robin!,,,,|O espao da Robin,  limpo, agradvel e belo.  O  bairro  tranquilo e com bons restaurantes, achei metr um pouco distante e por esse motivo andamos de nibus.O nico ponto negativo  o Hi Fi, no   bom.|Victoria and Robin were awesome! The Roost is a great place to stay, I highly recommend it for anyone traveling to Boston. I will most certainly be staying there again!!|Perfect place to stay while visiting Boston. |The room was very clean and cozy. We felt very comfortable and we highly recommend staying with Robin.|The Elephant Room|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/ebf1fb4e-490b-46bd-b9bf-5d7b87f4dfc4.jpg?aki_policy=large|https://www.airbnb.com/rooms/1885386
12233225|Our stay was good and mostly comfortable. We were able to check out late, which is great. Ricardo was really nice. The kitchen area is well-equipped. The location is really good. But the construction noise (6am-8am) and thin walls were a problem for us, so we could not sleep well. This place is more of a 'private room' than an 'entire home.' |Comfy bed, had everything we needed. No frills and good location. Would recommend on a budget.|A few minutes away from public transport. Close to airport shuttle which was important as I had a 6am flight to catch.  Right near city waterfront view.  Spacious room and comfortable bed.|This hotel is just as described. It is more of a private room but it is what I expected for the price as long as you realize that you will be fine. Ricardo was very nice and there to answer any questions I had. The walls are very thin. The person staying next door woke me up from snoring every night I was there. Although it wasn't the best it was what I could afford in Boston and you get what you pay for. |   | AIRBNB HOTEL 6|East Boston|Private room|https://a0.muscache.com/im/pictures/12b6f5eb-c028-4bd9-977b-93063f6ccc94.jpg?aki_policy=large|https://www.airbnb.com/rooms/12233225
